party,year,score,orientation,counts,random_state
Debout la France,2017.0,0.3472740851381628,Right-wing,1339,12
The Greens,2017.0,0.2,Left-wing,305,12
The Greens,2007.0,0.1794871794871795,Left-wing,39,12
The Greens,2012.0,0.3771186440677966,Left-wing,236,12
Resistons,2017.0,0.359375,Left-wing,256,12
French Communist Party,2017.0,0.2463768115942029,Left-wing,552,12
Democratic Mouvement,2017.0,0.3313953488372093,Right-wing,172,13
Republic Onwards!,2017.0,0.1095890410958904,Other,73,13
National Front,2007.0,0.4940239043824701,Right-wing,251,13
Centrist Alliance,2012.0,0.3118279569892473,Other,93,13
Socialist Party,2017.0,0.1851851851851851,Left-wing,27,13
Union of Democrats and Independents,2017.0,0.1492537313432835,Right-wing,67,13
Union for a Popular Movement,2017.0,0.1685714285714285,Right-wing,350,13
Socialist Party,2012.0,0.2301255230125523,Left-wing,239,13
New Centre,2012.0,0.25,Other,104,13
Union for a Popular Movement,2007.0,0.1794871794871795,Right-wing,117,13
Left Radical Party,2012.0,0.2014925373134328,Left-wing,134,13
Union for a Popular Movement,2012.0,0.2978723404255319,Right-wing,47,13
Radical Party,2012.0,0.25,Right-wing,180,13
Democratic Mouvement,2012.0,0.1728395061728395,Right-wing,81,13
Socialist Party,2007.0,0.2950819672131147,Left-wing,183,13
National Front,2017.0,0.5342960288808665,Right-wing,277,13
Left Radical Party,2017.0,0.3164556962025316,Left-wing,79,13
National Front,2012.0,0.4161073825503356,Right-wing,149,13
Left Front,2012.0,0.1666666666666666,Left-wing,24,13
Indomitable France,2017.0,0.3943661971830985,Left-wing,142,13
Democratic Mouvement,2007.0,0.3333333333333333,Right-wing,105,13
The Greens,2012.0,0.1535087719298245,Left-wing,228,13
French Communist Party,2017.0,0.2823002240477968,Left-wing,1339,13
Nouveau Parti Anticapitaliste,2017.0,0.2163934426229508,Left-wing,305,13
Debout la France,2017.0,0.0769230769230769,Right-wing,39,13
Resistons,2017.0,0.3008474576271186,Left-wing,236,13
The Greens,2017.0,0.4921875,Left-wing,256,13
The Greens,2007.0,0.3550724637681159,Left-wing,552,13
Republic Onwards!,2017.0,0.2,Other,130,14
Radical Party,2012.0,0.3068592057761732,Right-wing,277,14
Left Radical Party,2012.0,0.3474576271186441,Left-wing,118,14
National Front,2012.0,0.5555555555555556,Right-wing,279,14
Democratic Mouvement,2007.0,0.2797619047619047,Right-wing,336,14
Democratic Mouvement,2017.0,0.2101910828025477,Right-wing,157,14
Socialist Party,2007.0,0.2078431372549019,Left-wing,255,14
New Centre,2012.0,0.1707317073170731,Other,82,14
Union for a Popular Movement,2017.0,0.1212121212121212,Right-wing,66,14
Union for a Popular Movement,2012.0,0.5179856115107914,Right-wing,139,14
National Front,2017.0,0.5260416666666666,Right-wing,192,14
Left Radical Party,2017.0,0.3193277310924369,Left-wing,119,14
Indomitable France,2017.0,0.3119266055045872,Left-wing,109,14
Socialist Party,2017.0,0.3571428571428571,Left-wing,168,14
Centrist Alliance,2012.0,0.2357723577235772,Other,123,14
Democratic Mouvement,2012.0,0.1720430107526881,Right-wing,93,14
Left Front,2012.0,0.3272727272727272,Left-wing,55,14
Union for a Popular Movement,2007.0,0.1578947368421052,Right-wing,76,14
Socialist Party,2012.0,0.125,Left-wing,80,14
Union of Democrats and Independents,2017.0,0.3684210526315789,Right-wing,19,14
National Front,2007.0,0.7142857142857143,Right-wing,21,14
Resistons,2017.0,0.1140350877192982,Left-wing,228,14
Debout la France,2017.0,0.3286034353995519,Right-wing,1339,14
The Greens,2012.0,0.180327868852459,Left-wing,305,14
The Greens,2007.0,0.1538461538461538,Left-wing,39,14
Nouveau Parti Anticapitaliste,2017.0,0.2203389830508474,Left-wing,236,14
The Greens,2017.0,0.3671875,Left-wing,256,14
French Communist Party,2017.0,0.2717391304347826,Left-wing,552,14
Democratic Mouvement,2007.0,0.1865443425076452,Right-wing,327,15
New Centre,2012.0,0.2972027972027972,Other,286,15
Democratic Mouvement,2012.0,0.2290502793296089,Right-wing,179,15
Socialist Party,2017.0,0.2385321100917431,Left-wing,109,15
Radical Party,2012.0,0.336734693877551,Right-wing,98,15
Centrist Alliance,2012.0,0.2523364485981308,Other,107,15
Socialist Party,2012.0,0.2482269503546099,Left-wing,141,15
National Front,2017.0,0.1826923076923076,Right-wing,104,15
National Front,2012.0,0.5228758169934641,Right-wing,153,15
Union for a Popular Movement,2007.0,0.2304832713754646,Right-wing,269,15
National Front,2007.0,0.4934210526315789,Right-wing,152,15
Union of Democrats and Independents,2017.0,0.2289156626506024,Right-wing,249,15
Left Radical Party,2017.0,0.1752577319587628,Left-wing,97,15
Indomitable France,2017.0,0.5886075949367089,Left-wing,158,15
Left Radical Party,2012.0,0.2574257425742574,Left-wing,101,15
Union for a Popular Movement,2012.0,0.1621621621621621,Right-wing,111,15
Left Front,2012.0,0.3793103448275862,Left-wing,29,15
Democratic Mouvement,2017.0,0.2307692307692307,Right-wing,52,15
Union for a Popular Movement,2017.0,0.2716049382716049,Right-wing,81,15
Socialist Party,2007.0,0.1739130434782608,Left-wing,69,15
Republic Onwards!,2017.0,0.3181818181818182,Other,22,15
French Communist Party,2017.0,0.2587719298245614,Left-wing,228,15
The Greens,2007.0,0.2389843166542195,Left-wing,1339,15
Resistons,2017.0,0.2590163934426229,Left-wing,305,15
The Greens,2012.0,0.0769230769230769,Left-wing,39,15
Nouveau Parti Anticapitaliste,2017.0,0.2966101694915254,Left-wing,236,15
Debout la France,2017.0,0.3125,Right-wing,256,15
The Greens,2017.0,0.2409420289855072,Left-wing,552,15
Democratic Mouvement,2017.0,0.1475409836065573,Right-wing,122,16
Socialist Party,2007.0,0.1071428571428571,Left-wing,84,16
Indomitable France,2017.0,0.2978723404255319,Left-wing,141,16
Left Radical Party,2012.0,0.2121212121212121,Left-wing,165,16
Union for a Popular Movement,2012.0,0.2150537634408602,Right-wing,279,16
New Centre,2012.0,0.2259414225941422,Other,239,16
Union for a Popular Movement,2007.0,0.2411067193675889,Right-wing,253,16
Radical Party,2012.0,0.553030303030303,Right-wing,132,16
Democratic Mouvement,2007.0,0.2842105263157894,Right-wing,95,16
Left Front,2012.0,0.2385786802030456,Left-wing,197,16
National Front,2017.0,0.535483870967742,Right-wing,155,16
Union for a Popular Movement,2017.0,0.303030303030303,Right-wing,66,16
Left Radical Party,2017.0,0.25,Left-wing,36,16
Socialist Party,2012.0,0.2356495468277945,Left-wing,331,16
Republic Onwards!,2017.0,0.2857142857142857,Other,112,16
Democratic Mouvement,2012.0,0.359375,Right-wing,64,16
Union of Democrats and Independents,2017.0,0.2142857142857142,Right-wing,70,16
Centrist Alliance,2012.0,0.1721311475409836,Other,122,16
National Front,2007.0,0.4130434782608695,Right-wing,92,16
Socialist Party,2017.0,0.2894736842105263,Left-wing,114,16
National Front,2012.0,0.36,Right-wing,25,16
The Greens,2007.0,0.2982456140350877,Left-wing,228,16
Nouveau Parti Anticapitaliste,2017.0,0.3054518297236744,Left-wing,1339,16
The Greens,2017.0,0.2,Left-wing,305,16
French Communist Party,2017.0,0.2051282051282051,Left-wing,39,16
Debout la France,2017.0,0.3813559322033898,Right-wing,236,16
Resistons,2017.0,0.4453125,Left-wing,256,16
The Greens,2012.0,0.3061594202898551,Left-wing,552,16
National Front,2017.0,0.4736842105263157,Right-wing,266,17
National Front,2012.0,0.5163043478260869,Right-wing,184,17
Democratic Mouvement,2012.0,0.3181818181818182,Right-wing,154,17
Socialist Party,2012.0,0.2471042471042471,Left-wing,259,17
Left Front,2012.0,0.2565789473684211,Left-wing,152,17
Union for a Popular Movement,2007.0,0.3235294117647059,Right-wing,102,17
Radical Party,2012.0,0.2276119402985074,Right-wing,268,17
Union for a Popular Movement,2017.0,0.2234042553191489,Right-wing,94,17
Indomitable France,2017.0,0.2622950819672131,Left-wing,61,17
Centrist Alliance,2012.0,0.3106796116504854,Other,103,17
Democratic Mouvement,2017.0,0.2628398791540785,Right-wing,331,17
Left Radical Party,2012.0,0.2959183673469387,Left-wing,98,17
Union of Democrats and Independents,2017.0,0.2333333333333333,Right-wing,30,17
Union for a Popular Movement,2012.0,0.3466666666666667,Right-wing,150,17
Socialist Party,2007.0,0.2526315789473684,Left-wing,95,17
National Front,2007.0,0.3076923076923077,Right-wing,104,17
Socialist Party,2017.0,0.217391304347826,Left-wing,92,17
Left Radical Party,2017.0,0.2907801418439716,Left-wing,141,17
New Centre,2012.0,0.1,Other,20,17
Republic Onwards!,2017.0,0.2836879432624113,Other,141,17
Democratic Mouvement,2007.0,0.3265306122448979,Right-wing,49,17
Nouveau Parti Anticapitaliste,2017.0,0.1578947368421052,Left-wing,228,17
French Communist Party,2017.0,0.2897684839432412,Left-wing,1339,17
The Greens,2007.0,0.1868852459016393,Left-wing,305,17
Debout la France,2017.0,0.2564102564102564,Right-wing,39,17
The Greens,2017.0,0.1652542372881356,Left-wing,236,17
Resistons,2017.0,0.53125,Left-wing,256,17
The Greens,2012.0,0.2717391304347826,Left-wing,552,17
Indomitable France,2017.0,0.5412844036697247,Left-wing,327,18
Centrist Alliance,2012.0,0.3829787234042553,Other,94,18
Radical Party,2012.0,0.2676056338028169,Right-wing,71,18
Left Front,2012.0,0.1976047904191616,Left-wing,167,18
Union of Democrats and Independents,2017.0,0.2018348623853211,Right-wing,109,18
Socialist Party,2007.0,0.2830882352941176,Left-wing,272,18
Socialist Party,2012.0,0.2,Left-wing,80,18
National Front,2012.0,0.3466666666666667,Right-wing,75,18
Democratic Mouvement,2007.0,0.1917808219178082,Right-wing,73,18
National Front,2007.0,0.5454545454545454,Right-wing,165,18
Left Radical Party,2017.0,0.2122448979591836,Left-wing,245,18
Union for a Popular Movement,2007.0,0.2096774193548387,Right-wing,186,18
Socialist Party,2017.0,0.2372881355932203,Left-wing,118,18
Democratic Mouvement,2017.0,0.1496598639455782,Right-wing,147,18
Left Radical Party,2012.0,0.1753246753246753,Left-wing,154,18
Republic Onwards!,2017.0,0.1770833333333333,Other,96,18
New Centre,2012.0,0.1881188118811881,Other,101,18
Union for a Popular Movement,2012.0,0.1637010676156583,Right-wing,281,18
Democratic Mouvement,2012.0,0.09375,Right-wing,32,18
Union for a Popular Movement,2017.0,0.3333333333333333,Right-wing,81,18
National Front,2017.0,0.25,Right-wing,20,18
Nouveau Parti Anticapitaliste,2017.0,0.3508771929824561,Left-wing,228,18
Debout la France,2017.0,0.2359970126960418,Right-wing,1339,18
Resistons,2017.0,0.2327868852459016,Left-wing,305,18
The Greens,2012.0,0.3846153846153846,Left-wing,39,18
The Greens,2017.0,0.3771186440677966,Left-wing,236,18
French Communist Party,2017.0,0.3046875,Left-wing,256,18
The Greens,2007.0,0.266304347826087,Left-wing,552,18
Left Front,2012.0,0.3185185185185185,Left-wing,270,19
Socialist Party,2012.0,0.2346368715083799,Left-wing,179,19
New Centre,2012.0,0.2821316614420062,Other,319,19
Indomitable France,2017.0,0.3292682926829268,Left-wing,82,19
National Front,2012.0,0.6079136690647482,Right-wing,278,19
Socialist Party,2017.0,0.3039215686274509,Left-wing,102,19
Left Radical Party,2017.0,0.2426778242677824,Left-wing,239,19
Socialist Party,2007.0,0.3365384615384615,Left-wing,104,19
Left Radical Party,2012.0,0.2689075630252101,Left-wing,119,19
Democratic Mouvement,2012.0,0.3120567375886525,Right-wing,141,19
Democratic Mouvement,2017.0,0.3157894736842105,Right-wing,57,19
Union for a Popular Movement,2012.0,0.5056179775280899,Right-wing,89,19
Democratic Mouvement,2007.0,0.2899408284023668,Right-wing,169,19
Union for a Popular Movement,2007.0,0.1914893617021276,Right-wing,141,19
Union of Democrats and Independents,2017.0,0.3648648648648648,Right-wing,148,19
Republic Onwards!,2017.0,0.273972602739726,Other,73,19
National Front,2007.0,0.4645669291338583,Right-wing,127,19
Radical Party,2012.0,0.4175824175824176,Right-wing,91,19
Centrist Alliance,2012.0,0.2109375,Other,128,19
Union for a Popular Movement,2017.0,0.2916666666666667,Right-wing,24,19
National Front,2017.0,0.4285714285714285,Right-wing,14,19
The Greens,2012.0,0.2061403508771929,Left-wing,228,19
Nouveau Parti Anticapitaliste,2017.0,0.2561613144137416,Left-wing,1339,19
French Communist Party,2017.0,0.3967213114754098,Left-wing,305,19
The Greens,2017.0,0.1282051282051282,Left-wing,39,19
The Greens,2007.0,0.3771186440677966,Left-wing,236,19
Resistons,2017.0,0.46875,Left-wing,256,19
Debout la France,2017.0,0.3115942028985507,Right-wing,552,19
National Front,2007.0,0.3947368421052631,Right-wing,76,20
Union for a Popular Movement,2017.0,0.1443661971830986,Right-wing,284,20
Left Radical Party,2017.0,0.205761316872428,Left-wing,243,20
Socialist Party,2007.0,0.1422924901185771,Left-wing,253,20
National Front,2017.0,0.2916666666666667,Right-wing,144,20
Democratic Mouvement,2012.0,0.2876712328767123,Right-wing,73,20
National Front,2012.0,0.4985590778097982,Right-wing,347,20
Union for a Popular Movement,2007.0,0.2903225806451613,Right-wing,62,20
Union of Democrats and Independents,2017.0,0.1496598639455782,Right-wing,147,20
Radical Party,2012.0,0.0967741935483871,Right-wing,62,20
Democratic Mouvement,2017.0,0.1038961038961039,Right-wing,154,20
Left Radical Party,2012.0,0.053763440860215,Left-wing,93,20
Left Front,2012.0,0.1739130434782608,Left-wing,138,20
Union for a Popular Movement,2012.0,0.1374407582938388,Right-wing,211,20
Indomitable France,2017.0,0.52,Left-wing,100,20
Centrist Alliance,2012.0,0.1061946902654867,Other,113,20
New Centre,2012.0,0.1228070175438596,Other,114,20
Socialist Party,2012.0,0.3310810810810811,Left-wing,148,20
Republic Onwards!,2017.0,0.1153846153846153,Other,26,20
Socialist Party,2017.0,0.2048192771084337,Left-wing,83,20
Democratic Mouvement,2007.0,0.391304347826087,Right-wing,23,20
Resistons,2017.0,0.2719298245614035,Left-wing,228,20
The Greens,2017.0,0.2210604929051531,Left-wing,1339,20
The Greens,2012.0,0.1967213114754098,Left-wing,305,20
Debout la France,2017.0,0.1794871794871795,Right-wing,39,20
Nouveau Parti Anticapitaliste,2017.0,0.2161016949152542,Left-wing,236,20
The Greens,2007.0,0.1796875,Left-wing,256,20
French Communist Party,2017.0,0.2463768115942029,Left-wing,552,20
Socialist Party,2012.0,0.087248322147651,Left-wing,149,21
New Centre,2012.0,0.1683168316831683,Other,101,21
Left Front,2012.0,0.1685393258426966,Left-wing,178,21
Left Radical Party,2012.0,0.1508771929824561,Left-wing,285,21
Indomitable France,2017.0,0.5201612903225806,Left-wing,248,21
National Front,2012.0,0.6096096096096096,Right-wing,333,21
National Front,2007.0,0.2479338842975206,Right-wing,121,21
Socialist Party,2017.0,0.1975308641975308,Left-wing,81,21
Centrist Alliance,2012.0,0.2545454545454545,Other,165,21
Republic Onwards!,2017.0,0.1746987951807229,Other,166,21
Left Radical Party,2017.0,0.1897233201581027,Left-wing,253,21
National Front,2017.0,0.408695652173913,Right-wing,115,21
Radical Party,2012.0,0.2637362637362637,Right-wing,91,21
Union for a Popular Movement,2017.0,0.1574803149606299,Right-wing,127,21
Democratic Mouvement,2012.0,0.2476190476190476,Right-wing,105,21
Union for a Popular Movement,2007.0,0.1607142857142857,Right-wing,56,21
Democratic Mouvement,2017.0,0.1558441558441558,Right-wing,77,21
Union of Democrats and Independents,2017.0,0.2950819672131147,Right-wing,122,21
Union for a Popular Movement,2012.0,0.3205128205128205,Right-wing,78,21
Socialist Party,2007.0,0.0555555555555555,Left-wing,18,21
Democratic Mouvement,2007.0,0.16,Right-wing,25,21
Resistons,2017.0,0.3596491228070175,Left-wing,228,21
The Greens,2007.0,0.3166542195668409,Left-wing,1339,21
French Communist Party,2017.0,0.1836065573770491,Left-wing,305,21
Debout la France,2017.0,0.3846153846153846,Right-wing,39,21
Nouveau Parti Anticapitaliste,2017.0,0.4322033898305085,Left-wing,236,21
The Greens,2017.0,0.28515625,Left-wing,256,21
The Greens,2012.0,0.3315217391304347,Left-wing,552,21
Democratic Mouvement,2007.0,0.1341463414634146,Right-wing,328,22
National Front,2007.0,0.5573770491803278,Right-wing,122,22
Union for a Popular Movement,2012.0,0.1815181518151815,Right-wing,303,22
Indomitable France,2017.0,0.5714285714285714,Left-wing,231,22
Union of Democrats and Independents,2017.0,0.2030456852791878,Right-wing,197,22
Union for a Popular Movement,2007.0,0.1733333333333333,Right-wing,150,22
Socialist Party,2012.0,0.1781376518218623,Left-wing,247,22
Radical Party,2012.0,0.2113821138211382,Right-wing,123,22
National Front,2012.0,0.4242424242424242,Right-wing,165,22
Union for a Popular Movement,2017.0,0.1481481481481481,Right-wing,108,22
Socialist Party,2017.0,0.2736842105263158,Left-wing,95,22
Democratic Mouvement,2012.0,0.2888888888888888,Right-wing,90,22
Left Radical Party,2017.0,0.1212121212121212,Left-wing,132,22
Socialist Party,2007.0,0.2222222222222222,Left-wing,27,22
Centrist Alliance,2012.0,0.175,Other,80,22
Left Radical Party,2012.0,0.1214285714285714,Left-wing,140,22
Democratic Mouvement,2017.0,0.2857142857142857,Right-wing,35,22
Left Front,2012.0,0.1262135922330097,Left-wing,103,22
New Centre,2012.0,0.2909090909090909,Other,55,22
National Front,2017.0,0.3783783783783784,Right-wing,74,22
Republic Onwards!,2017.0,0.3146067415730337,Other,89,22
The Greens,2012.0,0.0964912280701754,Left-wing,228,22
The Greens,2007.0,0.2240477968633308,Left-wing,1339,22
French Communist Party,2017.0,0.121311475409836,Left-wing,305,22
The Greens,2017.0,0.1794871794871795,Left-wing,39,22
Resistons,2017.0,0.4067796610169492,Left-wing,236,22
Nouveau Parti Anticapitaliste,2017.0,0.140625,Left-wing,256,22
Debout la France,2017.0,0.1503623188405797,Right-wing,552,22
Democratic Mouvement,2017.0,0.2133891213389121,Right-wing,239,23
Republic Onwards!,2017.0,0.1558823529411764,Other,340,23
Left Radical Party,2012.0,0.3440860215053763,Left-wing,93,23
Democratic Mouvement,2012.0,0.3106060606060606,Right-wing,132,23
Union for a Popular Movement,2017.0,0.0961538461538461,Right-wing,104,23
Left Front,2012.0,0.176,Left-wing,125,23
National Front,2012.0,0.4196428571428571,Right-wing,112,23
Indomitable France,2017.0,0.455026455026455,Left-wing,189,23
Socialist Party,2007.0,0.216867469879518,Left-wing,83,23
Centrist Alliance,2012.0,0.1388888888888889,Other,72,23
Radical Party,2012.0,0.1542857142857142,Right-wing,175,23
Left Radical Party,2017.0,0.2955974842767295,Left-wing,159,23
National Front,2007.0,0.5737051792828686,Right-wing,251,23
Union for a Popular Movement,2012.0,0.1888111888111888,Right-wing,143,23
Union of Democrats and Independents,2017.0,0.2209302325581395,Right-wing,86,23
New Centre,2012.0,0.3259259259259259,Other,270,23
National Front,2017.0,0.3009708737864077,Right-wing,103,23
Socialist Party,2017.0,0.16,Left-wing,25,23
Socialist Party,2012.0,0.3137254901960784,Left-wing,102,23
Union for a Popular Movement,2007.0,0.2419354838709677,Right-wing,62,23
Democratic Mouvement,2007.0,0.2413793103448276,Right-wing,29,23
Resistons,2017.0,0.1578947368421052,Left-wing,228,23
Nouveau Parti Anticapitaliste,2017.0,0.2800597460791635,Left-wing,1339,23
Debout la France,2017.0,0.3081967213114754,Right-wing,305,23
The Greens,2007.0,0.0512820512820512,Left-wing,39,23
The Greens,2012.0,0.3135593220338983,Left-wing,236,23
The Greens,2017.0,0.3828125,Left-wing,256,23
French Communist Party,2017.0,0.3423913043478261,Left-wing,552,23
Centrist Alliance,2012.0,0.1839464882943143,Other,299,24
Socialist Party,2017.0,0.1802325581395348,Left-wing,172,24
Union for a Popular Movement,2017.0,0.15,Right-wing,140,24
Left Radical Party,2012.0,0.1385542168674698,Left-wing,166,24
Union for a Popular Movement,2012.0,0.1008902077151335,Right-wing,337,24
New Centre,2012.0,0.0869565217391304,Other,184,24
National Front,2007.0,0.504,Right-wing,125,24
Union for a Popular Movement,2007.0,0.1653846153846153,Right-wing,260,24
Socialist Party,2007.0,0.1529850746268656,Left-wing,268,24
Left Radical Party,2017.0,0.144578313253012,Left-wing,83,24
Union of Democrats and Independents,2017.0,0.0606060606060606,Right-wing,99,24
Democratic Mouvement,2012.0,0.2272727272727272,Right-wing,22,24
National Front,2012.0,0.4375,Right-wing,32,24
Socialist Party,2012.0,0.1290322580645161,Left-wing,124,24
Left Front,2012.0,0.1447368421052631,Left-wing,76,24
Democratic Mouvement,2017.0,0.1652892561983471,Right-wing,121,24
Indomitable France,2017.0,0.1764705882352941,Left-wing,102,24
Democratic Mouvement,2007.0,0.5227272727272727,Right-wing,44,24
Radical Party,2012.0,0.1573033707865168,Right-wing,89,24
National Front,2017.0,0.4696969696969697,Right-wing,66,24
Republic Onwards!,2017.0,0.1176470588235294,Other,85,24
Nouveau Parti Anticapitaliste,2017.0,0.1271929824561403,Left-wing,228,24
Resistons,2017.0,0.1321882001493652,Left-wing,1339,24
The Greens,2012.0,0.1114754098360655,Left-wing,305,24
Debout la France,2017.0,0.1025641025641025,Right-wing,39,24
The Greens,2017.0,0.1991525423728813,Left-wing,236,24
French Communist Party,2017.0,0.19140625,Left-wing,256,24
The Greens,2007.0,0.1394927536231884,Left-wing,552,24
Radical Party,2012.0,0.3928571428571428,Right-wing,84,25
Centrist Alliance,2012.0,0.1363636363636363,Other,66,25
National Front,2012.0,0.5072463768115942,Right-wing,345,25
Indomitable France,2017.0,0.3495934959349593,Left-wing,123,25
Union for a Popular Movement,2007.0,0.2420382165605095,Right-wing,157,25
Socialist Party,2007.0,0.2545454545454545,Left-wing,110,25
National Front,2007.0,0.4372759856630824,Right-wing,279,25
Union of Democrats and Independents,2017.0,0.2413793103448276,Right-wing,174,25
Republic Onwards!,2017.0,0.2666666666666666,Other,75,25
New Centre,2012.0,0.2546816479400749,Other,267,25
Union for a Popular Movement,2017.0,0.16,Right-wing,25,25
Democratic Mouvement,2007.0,0.2137404580152671,Right-wing,131,25
Left Front,2012.0,0.3421052631578947,Left-wing,114,25
Left Radical Party,2012.0,0.2631578947368421,Left-wing,57,25
Union for a Popular Movement,2012.0,0.2901960784313726,Right-wing,255,25
Socialist Party,2017.0,0.2421052631578947,Left-wing,95,25
National Front,2017.0,0.4807692307692308,Right-wing,156,25
Democratic Mouvement,2012.0,0.232,Right-wing,125,25
Left Radical Party,2017.0,0.2597402597402597,Left-wing,77,25
Democratic Mouvement,2017.0,0.1986301369863013,Right-wing,146,25
Socialist Party,2012.0,0.2424242424242424,Left-wing,33,25
French Communist Party,2017.0,0.2631578947368421,Left-wing,228,25
The Greens,2017.0,0.2471994025392083,Left-wing,1339,25
The Greens,2012.0,0.2852459016393442,Left-wing,305,25
Debout la France,2017.0,0.3333333333333333,Right-wing,39,25
Resistons,2017.0,0.5508474576271186,Left-wing,236,25
The Greens,2007.0,0.46484375,Left-wing,256,25
Nouveau Parti Anticapitaliste,2017.0,0.3605072463768116,Left-wing,552,25
Union for a Popular Movement,2017.0,0.0914285714285714,Right-wing,350,26
Radical Party,2012.0,0.1969696969696969,Right-wing,132,26
Democratic Mouvement,2012.0,0.1577060931899641,Right-wing,279,26
Democratic Mouvement,2017.0,0.189873417721519,Right-wing,158,26
Democratic Mouvement,2007.0,0.1162790697674418,Right-wing,86,26
Socialist Party,2017.0,0.1589403973509933,Left-wing,151,26
National Front,2007.0,0.3815789473684211,Right-wing,76,26
New Centre,2012.0,0.141025641025641,Other,78,26
Union for a Popular Movement,2012.0,0.1526104417670682,Right-wing,249,26
Left Front,2012.0,0.1953125,Left-wing,256,26
National Front,2017.0,0.4900662251655629,Right-wing,151,26
Left Radical Party,2012.0,0.3793103448275862,Left-wing,58,26
Union for a Popular Movement,2007.0,0.1272727272727272,Right-wing,110,26
Centrist Alliance,2012.0,0.1447368421052631,Other,76,26
Indomitable France,2017.0,0.1851851851851851,Left-wing,108,26
Socialist Party,2007.0,0.1139240506329113,Left-wing,79,26
National Front,2012.0,0.5309734513274337,Right-wing,113,26
Left Radical Party,2017.0,0.1458333333333333,Left-wing,144,26
Republic Onwards!,2017.0,0.1276595744680851,Other,188,26
Union of Democrats and Independents,2017.0,0.1481481481481481,Right-wing,27,26
Socialist Party,2012.0,0.36,Left-wing,25,26
French Communist Party,2017.0,0.1008771929824561,Left-wing,228,26
Resistons,2017.0,0.1755041075429425,Left-wing,1339,26
Nouveau Parti Anticapitaliste,2017.0,0.0885245901639344,Left-wing,305,26
The Greens,2007.0,0.0769230769230769,Left-wing,39,26
The Greens,2012.0,0.3008474576271186,Left-wing,236,26
The Greens,2017.0,0.24609375,Left-wing,256,26
Debout la France,2017.0,0.1268115942028985,Right-wing,552,26
Union of Democrats and Independents,2017.0,0.1912350597609561,Right-wing,251,27
Centrist Alliance,2012.0,0.25,Other,88,27
National Front,2012.0,0.4158415841584158,Right-wing,101,27
National Front,2017.0,0.5661764705882353,Right-wing,272,27
Democratic Mouvement,2017.0,0.2677824267782426,Right-wing,239,27
Socialist Party,2012.0,0.2584269662921348,Left-wing,89,27
Left Radical Party,2017.0,0.3043478260869565,Left-wing,23,27
Union for a Popular Movement,2007.0,0.2333333333333333,Right-wing,30,27
Democratic Mouvement,2012.0,0.2302631578947368,Right-wing,304,27
Socialist Party,2017.0,0.4055944055944055,Left-wing,143,27
Left Radical Party,2012.0,0.3986928104575163,Left-wing,153,27
Union for a Popular Movement,2012.0,0.1739130434782608,Right-wing,115,27
National Front,2007.0,0.6875,Right-wing,176,27
Socialist Party,2007.0,0.2073170731707317,Left-wing,82,27
New Centre,2012.0,0.3709677419354839,Other,62,27
Radical Party,2012.0,0.2058823529411764,Right-wing,102,27
Indomitable France,2017.0,0.5752688172043011,Left-wing,186,27
Democratic Mouvement,2007.0,0.4074074074074074,Right-wing,54,27
Republic Onwards!,2017.0,0.3273809523809524,Other,168,27
Left Front,2012.0,0.3611111111111111,Left-wing,108,27
Union for a Popular Movement,2017.0,0.3986486486486486,Right-wing,148,27
The Greens,2012.0,0.1885964912280701,Left-wing,228,27
The Greens,2007.0,0.3300970873786408,Left-wing,1339,27
Nouveau Parti Anticapitaliste,2017.0,0.2688524590163934,Left-wing,305,27
Resistons,2017.0,0.2307692307692307,Left-wing,39,27
Debout la France,2017.0,0.2542372881355932,Right-wing,236,27
The Greens,2017.0,0.3828125,Left-wing,256,27
French Communist Party,2017.0,0.2934782608695652,Left-wing,552,27
Union for a Popular Movement,2007.0,0.2017167381974249,Right-wing,233,28
National Front,2017.0,0.5067114093959731,Right-wing,298,28
New Centre,2012.0,0.1486486486486486,Other,148,28
Left Radical Party,2017.0,0.2105263157894736,Left-wing,95,28
Republic Onwards!,2017.0,0.1616161616161616,Other,99,28
Union for a Popular Movement,2017.0,0.2592592592592592,Right-wing,81,28
Socialist Party,2017.0,0.1481481481481481,Left-wing,324,28
Centrist Alliance,2012.0,0.2156133828996282,Other,269,28
Socialist Party,2007.0,0.28,Left-wing,100,28
Democratic Mouvement,2017.0,0.1794871794871795,Right-wing,78,28
Radical Party,2012.0,0.1578947368421052,Right-wing,190,28
National Front,2012.0,0.2692307692307692,Right-wing,26,28
Left Front,2012.0,0.2628205128205128,Left-wing,156,28
Democratic Mouvement,2007.0,0.2127659574468085,Right-wing,94,28
Union for a Popular Movement,2012.0,0.0986842105263157,Right-wing,152,28
Union of Democrats and Independents,2017.0,0.1764705882352941,Right-wing,119,28
Socialist Party,2012.0,0.1567164179104477,Left-wing,134,28
Democratic Mouvement,2012.0,0.1454545454545454,Right-wing,55,28
National Front,2007.0,0.4344262295081967,Right-wing,122,28
Indomitable France,2017.0,0.2947368421052631,Left-wing,95,28
Left Radical Party,2012.0,0.0769230769230769,Left-wing,26,28
Debout la France,2017.0,0.1096491228070175,Right-wing,228,28
The Greens,2007.0,0.2001493651979088,Left-wing,1339,28
French Communist Party,2017.0,0.3147540983606557,Left-wing,305,28
The Greens,2017.0,0.1282051282051282,Left-wing,39,28
Nouveau Parti Anticapitaliste,2017.0,0.3855932203389831,Left-wing,236,28
