party,year,score,orientation,counts,random_state
People's Party,2011.0,0.2443095599393019,Right-wing,659,16
In Common We Can,2016.0,0.4088050314465409,Left-wing,795,16
Spanish Socialist Workers’ Party,2016.0,0.1338983050847457,Left-wing,590,16
We can,2016.0,0.6521739130434783,Left-wing,230,16
United Left,2008.0,0.3343328335832084,Left-wing,667,16
People's Party,2015.0,0.2811387900355871,Right-wing,562,16
Spanish Socialist Workers’ Party,2011.0,0.2832278481012658,Left-wing,632,16
We can,2019.0,0.5504885993485342,Left-wing,614,16
We can,2015.0,0.4296296296296296,Left-wing,270,16
People's Party,2016.0,0.3063063063063063,Right-wing,555,16
Convergence and Union,2011.0,0.5606060606060606,Other,132,16
Spanish Socialist Workers’ Party,2019.0,0.146788990825688,Left-wing,109,16
Convergence and Union,2008.0,0.2149532710280373,Other,107,16
Spanish Socialist Workers’ Party,2008.0,0.5454545454545454,Left-wing,44,16
Citizens,2019.0,0.4271844660194174,Right-wing,206,16
Citizens,2016.0,0.3107551487414187,Right-wing,2185,16
Democratic Convergence of Catalonia,2016.0,0.4852556924225457,Right-wing,2679,16
Commitment-We can-It is time,2015.0,0.4334289225727161,Left-wing,4882,16
Citizens,2015.0,0.4175219941348974,Right-wing,5456,16
Spanish Socialist Workers’ Party,2019.0,0.2503639010189228,Left-wing,687,17
Compromis,2019.0,0.815112540192926,Left-wing,622,17
United Left,2011.0,0.3802047781569966,Left-wing,1465,17
Convergence and Union,2008.0,0.2222222222222222,Other,207,17
People's Party,2008.0,0.3764135702746365,Right-wing,619,17
We can,2019.0,0.5068493150684932,Left-wing,657,17
People's Party,2016.0,0.1892230576441102,Right-wing,798,17
People's Party,2015.0,0.2328125,Right-wing,640,17
United We Can,2016.0,0.335243553008596,Left-wing,349,17
People's Party,2019.0,0.2995391705069124,Right-wing,1519,17
Convergence and Union,2011.0,0.3133414932680538,Other,817,17
We can,2016.0,0.4508492022645394,Left-wing,1943,17
We can,2015.0,0.7470198675496689,Left-wing,755,17
Spanish Socialist Workers’ Party,2016.0,0.3425499231950845,Left-wing,651,17
Democracy and Freedom,2015.0,0.1793893129770992,Right-wing,786,17
People's Party,2011.0,0.3592592592592593,Right-wing,540,17
"Union, Progress and Democracy",2011.0,0.2437888198757763,Other,644,17
United Left,2008.0,0.3278061224489796,Left-wing,784,17
Spanish Socialist Workers’ Party,2011.0,0.105726872246696,Left-wing,227,17
Spanish Socialist Workers’ Party,2008.0,0.2351097178683385,Left-wing,638,17
Popular Unity,2015.0,0.1612903225806451,Left-wing,124,17
In Common We Can,2016.0,0.320754716981132,Left-wing,53,17
In Common We Can,2015.0,0.7606837606837606,Left-wing,117,17
Spanish Socialist Workers’ Party,2015.0,0.2165354330708661,Left-wing,254,17
Democratic Convergence of Catalonia,2016.0,0.1688311688311688,Right-wing,154,17
Citizens,2015.0,0.6888528138528138,Right-wing,1848,17
Citizens,2019.0,0.4004796163069544,Right-wing,417,17
Commitment-We can-It is time,2015.0,0.2954545454545454,Left-wing,5456,17
Citizens,2016.0,0.3260201842913559,Right-wing,4558,17
People's Party,2008.0,0.2138461538461538,Right-wing,650,18
Spanish Socialist Workers’ Party,2011.0,0.2239685658153241,Left-wing,1527,18
Spanish Socialist Workers’ Party,2016.0,0.712241653418124,Left-wing,629,18
People's Party,2016.0,0.2307692307692307,Right-wing,260,18
In Common We Can,2016.0,0.4714989444053483,Left-wing,1421,18
Spanish Socialist Workers’ Party,2019.0,0.2462462462462462,Left-wing,333,18
We can,2015.0,0.3851717902350813,Left-wing,553,18
People's Party,2011.0,0.8515439429928741,Right-wing,842,18
We can,2016.0,0.8095838587641866,Left-wing,793,18
United Left,2008.0,0.3011272141706924,Left-wing,621,18
Spanish Socialist Workers’ Party,2008.0,0.2705882352941176,Left-wing,1615,18
United Left,2011.0,0.2887864823348694,Left-wing,651,18
We can,2019.0,0.410941475826972,Left-wing,786,18
Convergence and Union,2011.0,0.3895184135977337,Other,706,18
Compromis,2019.0,0.2752,Left-wing,625,18
Spanish Socialist Workers’ Party,2015.0,0.5652173913043478,Left-wing,46,18
In Common We Can,2015.0,0.8241758241758241,Left-wing,546,18
Democracy and Freedom,2015.0,0.1798667653589933,Right-wing,1351,18
"Union, Progress and Democracy",2011.0,0.7397034596375618,Other,607,18
Convergence and Union,2008.0,0.452991452991453,Other,819,18
People's Party,2015.0,0.2488755622188905,Right-wing,667,18
People's Party,2019.0,0.6270967741935484,Right-wing,775,18
Popular Unity,2015.0,0.6226415094339622,Left-wing,106,18
United We Can,2016.0,0.3076923076923077,Left-wing,143,18
Citizens,2016.0,0.4029126213592233,Right-wing,206,18
Democratic Convergence of Catalonia,2016.0,0.4021401985111663,Right-wing,6448,18
Commitment-We can-It is time,2015.0,0.2685851318944844,Left-wing,417,18
Citizens,2015.0,0.4058355437665782,Right-wing,754,18
Citizens,2019.0,0.2616279069767442,Right-wing,688,18
Convergence and Union,2011.0,0.6458333333333334,Other,96,19
People's Party,2008.0,0.2830188679245283,Right-wing,795,19
Democracy and Freedom,2015.0,0.1775117126496616,Right-wing,1921,19
Spanish Socialist Workers’ Party,2019.0,0.169218989280245,Left-wing,1306,19
People's Party,2011.0,0.1803178484107579,Right-wing,1636,19
Compromis,2019.0,0.1418338108882521,Left-wing,698,19
United We Can,2016.0,0.6514575411913816,Left-wing,789,19
United Left,2011.0,0.1574134552580013,Left-wing,1531,19
We can,2015.0,0.8456591639871383,Left-wing,622,19
Spanish Socialist Workers’ Party,2015.0,0.0931952662721893,Left-wing,676,19
People's Party,2016.0,0.7750325097529259,Right-wing,769,19
Spanish Socialist Workers’ Party,2011.0,0.8010204081632653,Left-wing,588,19
People's Party,2015.0,0.6649746192893401,Right-wing,788,19
We can,2016.0,0.3508500772797527,Left-wing,647,19
Popular Unity,2015.0,0.1407185628742515,Left-wing,668,19
"Union, Progress and Democracy",2011.0,0.1275590551181102,Other,635,19
People's Party,2019.0,0.1274787535410765,Right-wing,353,19
United Left,2008.0,0.1918819188191882,Left-wing,271,19
Spanish Socialist Workers’ Party,2008.0,0.15625,Left-wing,128,19
In Common We Can,2016.0,0.3893129770992366,Left-wing,131,19
Spanish Socialist Workers’ Party,2016.0,0.196629213483146,Left-wing,178,19
Convergence and Union,2008.0,0.3258928571428571,Other,224,19
We can,2019.0,0.3518518518518518,Left-wing,54,19
In Common We Can,2015.0,0.5116279069767442,Left-wing,43,19
Citizens,2019.0,0.6773255813953488,Right-wing,2064,19
Democratic Convergence of Catalonia,2016.0,0.2949061662198391,Right-wing,2611,19
Citizens,2016.0,0.2105694387546087,Right-wing,4882,19
Citizens,2015.0,0.2274544646823633,Right-wing,2251,19
Commitment-We can-It is time,2015.0,0.1475684740078256,Left-wing,1789,19
In Common We Can,2015.0,0.5678321678321678,Left-wing,715,20
United We Can,2016.0,0.542649727767695,Left-wing,551,20
We can,2015.0,0.5337341349365398,Left-wing,1497,20
Spanish Socialist Workers’ Party,2011.0,0.5596330275229358,Left-wing,654,20
Convergence and Union,2008.0,0.4771443246019517,Other,1947,20
People's Party,2008.0,0.4061743341404358,Right-wing,1652,20
We can,2016.0,0.4992343032159265,Left-wing,653,20
People's Party,2015.0,0.0898692810457516,Right-wing,612,20
United Left,2008.0,0.1416382252559727,Left-wing,586,20
People's Party,2019.0,0.4340859431900947,Right-wing,1373,20
We can,2019.0,0.5936042638241172,Left-wing,1501,20
Spanish Socialist Workers’ Party,2016.0,0.3208092485549133,Left-wing,346,20
Spanish Socialist Workers’ Party,2008.0,0.4559193954659949,Left-wing,794,20
Convergence and Union,2011.0,0.4302325581395348,Other,602,20
"Union, Progress and Democracy",2011.0,0.0784844384303112,Other,739,20
In Common We Can,2016.0,0.5705329153605015,Left-wing,638,20
United Left,2011.0,0.5712025316455697,Left-wing,632,20
People's Party,2016.0,0.4314720812182741,Right-wing,197,20
Popular Unity,2015.0,0.3790322580645161,Left-wing,248,20
Compromis,2019.0,0.4611872146118721,Left-wing,219,20
People's Party,2011.0,0.3488372093023256,Right-wing,129,20
Spanish Socialist Workers’ Party,2019.0,0.4166666666666667,Left-wing,48,20
Democracy and Freedom,2015.0,0.1775700934579439,Right-wing,107,20
Spanish Socialist Workers’ Party,2015.0,0.5471698113207547,Left-wing,53,20
Citizens,2016.0,0.4052757793764988,Right-wing,417,20
Citizens,2019.0,0.3703007518796992,Right-wing,2660,20
Democratic Convergence of Catalonia,2016.0,0.4599770202987361,Right-wing,2611,20
Commitment-We can-It is time,2015.0,0.4484240687679083,Left-wing,2094,20
Citizens,2015.0,0.3703007518796992,Right-wing,2660,20
People's Party,2016.0,0.4089709762532981,Right-wing,758,21
Spanish Socialist Workers’ Party,2011.0,0.5334291876347951,Left-wing,1391,21
We can,2016.0,0.2503176620076239,Left-wing,787,21
People's Party,2011.0,0.5816959669079628,Right-wing,1934,21
Spanish Socialist Workers’ Party,2008.0,0.4769001490312965,Left-wing,671,21
Convergence and Union,2011.0,0.0382653061224489,Other,784,21
United Left,2011.0,0.4915824915824915,Left-wing,594,21
People's Party,2015.0,0.0846560846560846,Right-wing,567,21
We can,2019.0,0.6962750716332379,Left-wing,698,21
Democracy and Freedom,2015.0,0.4780426599749059,Right-wing,797,21
We can,2015.0,0.6475524475524476,Left-wing,1430,21
People's Party,2019.0,0.5059347181008902,Right-wing,674,21
In Common We Can,2015.0,0.6273584905660378,Left-wing,212,21
In Common We Can,2016.0,0.6543871399866041,Left-wing,1493,21
Popular Unity,2015.0,0.0558213716108452,Left-wing,627,21
United We Can,2016.0,0.4825174825174825,Left-wing,143,21
Spanish Socialist Workers’ Party,2015.0,0.4878980891719745,Left-wing,785,21
"Union, Progress and Democracy",2011.0,0.3800623052959501,Other,321,21
Spanish Socialist Workers’ Party,2016.0,0.5023183925811437,Left-wing,647,21
People's Party,2008.0,0.5822784810126582,Right-wing,553,21
Convergence and Union,2008.0,0.6205357142857143,Other,224,21
Compromis,2019.0,0.1607142857142857,Left-wing,112,21
Spanish Socialist Workers’ Party,2019.0,0.4074074074074074,Left-wing,54,21
United Left,2008.0,0.5,Left-wing,52,21
Citizens,2015.0,0.2427325581395348,Right-wing,2064,21
Citizens,2016.0,0.4556354916067146,Right-wing,417,21
Commitment-We can-It is time,2015.0,0.667258996001777,Left-wing,2251,21
Democratic Convergence of Catalonia,2016.0,0.6081378299120235,Right-wing,5456,21
Citizens,2019.0,0.4919724770642202,Right-wing,872,21
United We Can,2016.0,0.4641833810888252,Left-wing,349,22
We can,2016.0,0.706766917293233,Left-wing,1463,22
Spanish Socialist Workers’ Party,2011.0,0.4685418208734271,Left-wing,1351,22
Spanish Socialist Workers’ Party,2015.0,0.5868766404199475,Left-wing,1905,22
Compromis,2019.0,0.5769736842105263,Left-wing,1520,22
Democracy and Freedom,2015.0,0.669260700389105,Right-wing,771,22
Popular Unity,2015.0,0.0031746031746031,Left-wing,630,22
People's Party,2019.0,0.006765899864682,Right-wing,739,22
"Union, Progress and Democracy",2011.0,0.6177914110429448,Other,1630,22
People's Party,2015.0,0.005181347150259,Right-wing,772,22
We can,2015.0,0.5920398009950248,Left-wing,201,22
People's Party,2016.0,0.0016181229773462,Right-wing,618,22
Convergence and Union,2008.0,0.0061881188118811,Other,808,22
United Left,2011.0,0.6268382352941176,Left-wing,544,22
In Common We Can,2016.0,0.5798319327731093,Left-wing,119,22
Spanish Socialist Workers’ Party,2016.0,0.6544585987261147,Left-wing,628,22
Convergence and Union,2011.0,0.5273556231003039,Other,658,22
In Common We Can,2015.0,0.7815750371471025,Left-wing,673,22
People's Party,2008.0,0.5971014492753624,Right-wing,690,22
We can,2019.0,0.7608695652173914,Left-wing,138,22
People's Party,2011.0,0.0,Right-wing,112,22
Spanish Socialist Workers’ Party,2008.0,0.5207547169811321,Left-wing,265,22
United Left,2008.0,0.7941176470588235,Left-wing,68,22
Spanish Socialist Workers’ Party,2019.0,0.8,Left-wing,50,22
Commitment-We can-It is time,2015.0,0.5766590389016019,Left-wing,2185,22
Citizens,2019.0,0.0021645021645021,Right-wing,1848,22
Citizens,2016.0,0.5618964003511853,Right-wing,2278,22
Citizens,2015.0,0.6330720418066442,Right-wing,2679,22
Democratic Convergence of Catalonia,2016.0,0.7877984084880637,Right-wing,754,22
People's Party,2008.0,0.3810110974106042,Right-wing,811,23
Spanish Socialist Workers’ Party,2015.0,0.3805309734513274,Left-wing,791,23
We can,2015.0,0.7236842105263158,Left-wing,836,23
We can,2019.0,0.7869986168741355,Left-wing,723,23
United We Can,2016.0,0.3811728395061728,Left-wing,648,23
Democracy and Freedom,2015.0,0.4158878504672897,Right-wing,642,23
United Left,2011.0,0.4688796680497925,Left-wing,1928,23
People's Party,2019.0,0.3049853372434017,Right-wing,341,23
People's Party,2011.0,0.3294346978557504,Right-wing,513,23
People's Party,2016.0,0.820838627700127,Right-wing,787,23
Convergence and Union,2011.0,0.4027777777777778,Other,216,23
In Common We Can,2016.0,0.6235294117647059,Left-wing,1530,23
In Common We Can,2015.0,0.4285714285714285,Left-wing,665,23
Convergence and Union,2008.0,0.3409090909090909,Other,132,23
United Left,2008.0,0.3722397476340694,Left-wing,634,23
People's Party,2015.0,0.832572298325723,Right-wing,657,23
We can,2016.0,0.6756756756756757,Left-wing,1295,23
Spanish Socialist Workers’ Party,2019.0,0.4898550724637681,Left-wing,690,23
Compromis,2019.0,0.6432748538011696,Left-wing,684,23
"Union, Progress and Democracy",2011.0,0.6792792792792792,Other,555,23
Popular Unity,2015.0,0.4524714828897338,Left-wing,263,23
Spanish Socialist Workers’ Party,2008.0,0.4,Left-wing,120,23
Spanish Socialist Workers’ Party,2011.0,0.3582089552238806,Left-wing,67,23
Spanish Socialist Workers’ Party,2016.0,0.8020833333333334,Left-wing,96,23
Democratic Convergence of Catalonia,2016.0,0.3051948051948052,Right-wing,154,23
Commitment-We can-It is time,2015.0,0.3295780417861532,Left-wing,4882,23
Citizens,2019.0,0.383289124668435,Right-wing,754,23
Citizens,2015.0,0.4622731614135625,Right-wing,2094,23
Citizens,2016.0,0.3676686217008797,Right-wing,5456,23
Convergence and Union,2008.0,0.7537688442211056,Other,796,24
Spanish Socialist Workers’ Party,2011.0,0.0133511348464619,Left-wing,749,24
People's Party,2016.0,0.0156657963446475,Right-wing,766,24
Spanish Socialist Workers’ Party,2016.0,0.4504924831518921,Left-wing,1929,24
People's Party,2008.0,0.4658925979680696,Right-wing,689,24
Spanish Socialist Workers’ Party,2008.0,0.0127388535031847,Left-wing,628,24
We can,2015.0,0.7417783191230207,Left-wing,821,24
In Common We Can,2016.0,0.6336633663366337,Left-wing,707,24
Spanish Socialist Workers’ Party,2019.0,0.6508422664624809,Left-wing,653,24
United Left,2011.0,0.5693877551020409,Left-wing,1470,24
People's Party,2019.0,0.4825688073394495,Right-wing,1635,24
Spanish Socialist Workers’ Party,2015.0,0.4743390357698289,Left-wing,643,24
We can,2016.0,0.7106325706594886,Left-wing,1486,24
Convergence and Union,2011.0,0.0064350064350064,Other,777,24
"Union, Progress and Democracy",2011.0,0.4770932069510268,Other,633,24
Democracy and Freedom,2015.0,0.6647230320699709,Right-wing,686,24
Popular Unity,2015.0,0.5909090909090909,Left-wing,132,24
United Left,2008.0,0.0183028286189683,Left-wing,601,24
United We Can,2016.0,0.0141843971631205,Left-wing,564,24
Compromis,2019.0,0.4796747967479675,Left-wing,246,24
We can,2019.0,0.7850877192982456,Left-wing,228,24
People's Party,2015.0,0.3783783783783784,Right-wing,333,24
In Common We Can,2015.0,0.5210084033613446,Left-wing,119,24
People's Party,2011.0,0.0258620689655172,Right-wing,116,24
Democratic Convergence of Catalonia,2016.0,0.6456310679611651,Right-wing,206,24
Citizens,2016.0,0.7727272727272727,Right-wing,154,24
Citizens,2015.0,0.5494689770821688,Right-wing,1789,24
Commitment-We can-It is time,2015.0,0.6579640193067134,Left-wing,4558,24
Citizens,2019.0,0.5479651162790697,Right-wing,688,24
Popular Unity,2015.0,0.2829181494661921,Left-wing,562,25
Democracy and Freedom,2015.0,0.4299876084262701,Right-wing,807,25
Spanish Socialist Workers’ Party,2011.0,0.1073170731707317,Left-wing,615,25
People's Party,2011.0,0.0998531571218795,Right-wing,1362,25
People's Party,2019.0,0.1700960219478738,Right-wing,729,25
People's Party,2008.0,0.1430656934306569,Right-wing,685,25
Convergence and Union,2008.0,0.0962532299741602,Other,1548,25
"Union, Progress and Democracy",2011.0,0.0954151177199504,Other,807,25
In Common We Can,2016.0,0.6198738170347003,Left-wing,634,25
We can,2019.0,0.2734082397003745,Left-wing,267,25
Spanish Socialist Workers’ Party,2019.0,0.2365771812080536,Left-wing,596,25
Spanish Socialist Workers’ Party,2008.0,0.2210200927357032,Left-wing,647,25
United Left,2008.0,0.1856540084388185,Left-wing,237,25
People's Party,2015.0,0.1883408071748878,Right-wing,669,25
Compromis,2019.0,0.0980392156862745,Left-wing,816,25
Convergence and Union,2011.0,0.2873563218390804,Other,522,25
We can,2016.0,0.3640625,Left-wing,640,25
Spanish Socialist Workers’ Party,2016.0,0.2923076923076923,Left-wing,195,25
People's Party,2016.0,0.2289156626506024,Right-wing,664,25
United Left,2011.0,0.27,Left-wing,100,25
In Common We Can,2015.0,0.365079365079365,Left-wing,63,25
United We Can,2016.0,0.2066115702479339,Left-wing,121,25
We can,2015.0,0.4298245614035088,Left-wing,114,25
Spanish Socialist Workers’ Party,2015.0,0.2727272727272727,Left-wing,44,25
Commitment-We can-It is time,2015.0,0.1502791563275434,Left-wing,6448,25
Citizens,2016.0,0.1902908643998361,Right-wing,4882,25
Citizens,2019.0,0.221041055718475,Right-wing,5456,25
Democratic Convergence of Catalonia,2016.0,0.3281519861830743,Right-wing,1158,25
Citizens,2015.0,0.3906015037593985,Right-wing,2660,25
Spanish Socialist Workers’ Party,2008.0,0.1396226415094339,Left-wing,795,26
Spanish Socialist Workers’ Party,2016.0,0.2564102564102564,Left-wing,663,26
Spanish Socialist Workers’ Party,2019.0,0.2550471063257066,Left-wing,1486,26
"Union, Progress and Democracy",2011.0,0.1852094240837696,Other,1528,26
Democracy and Freedom,2015.0,0.1497395833333333,Right-wing,768,26
Compromis,2019.0,0.3289902280130293,Left-wing,614,26
United Left,2011.0,0.1800947867298578,Left-wing,633,26
We can,2019.0,0.4116809116809117,Left-wing,702,26
In Common We Can,2015.0,0.6538969616908851,Left-wing,757,26
People's Party,2015.0,0.2138073158165893,Right-wing,1941,26
Spanish Socialist Workers’ Party,2011.0,0.2468085106382978,Left-wing,235,26
Spanish Socialist Workers’ Party,2015.0,0.3700787401574803,Left-wing,127,26
Convergence and Union,2008.0,0.3556618819776714,Other,627,26
Popular Unity,2015.0,0.3647058823529411,Left-wing,510,26
We can,2015.0,0.4510769230769231,Left-wing,1625,26
People's Party,2019.0,0.4078780177890724,Right-wing,787,26
People's Party,2008.0,0.1718289085545722,Right-wing,1356,26
In Common We Can,2016.0,0.4596182085168869,Left-wing,681,26
United We Can,2016.0,0.4218009478672986,Left-wing,211,26
We can,2016.0,0.622093023255814,Left-wing,344,26
People's Party,2016.0,0.3983050847457627,Right-wing,118,26
Convergence and Union,2011.0,0.3787878787878788,Other,66,26
United Left,2008.0,0.3707865168539326,Left-wing,267,26
People's Party,2011.0,0.509090909090909,Right-wing,110,26
Citizens,2016.0,0.7731011127237543,Right-wing,2067,26
Democratic Convergence of Catalonia,2016.0,0.1753246753246753,Right-wing,154,26
Commitment-We can-It is time,2015.0,0.5121281464530892,Left-wing,2185,26
Citizens,2019.0,0.6628787878787878,Right-wing,1848,26
Citizens,2015.0,0.3646616541353383,Right-wing,2660,26
Spanish Socialist Workers’ Party,2015.0,0.3455433455433455,Left-wing,1638,27
Compromis,2019.0,0.6844993141289437,Left-wing,729,27
People's Party,2008.0,0.3193277310924369,Right-wing,119,27
We can,2019.0,0.5226917057902973,Left-wing,639,27
People's Party,2016.0,0.44875,Right-wing,800,27
Popular Unity,2015.0,0.3677811550151976,Left-wing,658,27
United Left,2011.0,0.3295292439372325,Left-wing,701,27
In Common We Can,2016.0,0.5771221532091098,Left-wing,1932,27
Spanish Socialist Workers’ Party,2011.0,0.4202049780380673,Left-wing,1366,27
United We Can,2016.0,0.2898550724637681,Left-wing,552,27
We can,2015.0,0.8573216520650814,Left-wing,799,27
Spanish Socialist Workers’ Party,2016.0,0.3526603001364256,Left-wing,1466,27
People's Party,2011.0,0.3408360128617363,Right-wing,622,27
Convergence and Union,2008.0,0.2967032967032967,Other,364,27
People's Party,2019.0,0.2830459770114942,Right-wing,696,27
In Common We Can,2015.0,0.3422222222222222,Left-wing,225,27
Democracy and Freedom,2015.0,0.9236363636363636,Right-wing,825,27
We can,2016.0,0.90893470790378,Left-wing,582,27
United Left,2008.0,0.7115384615384616,Left-wing,104,27
"Union, Progress and Democracy",2011.0,0.5874769797421732,Other,543,27
Convergence and Union,2011.0,0.3108108108108108,Other,222,27
Spanish Socialist Workers’ Party,2019.0,0.392,Left-wing,125,27
People's Party,2015.0,0.2974910394265233,Right-wing,279,27
Spanish Socialist Workers’ Party,2008.0,0.2575301204819277,Left-wing,664,27
Commitment-We can-It is time,2015.0,0.5965166908563135,Left-wing,2067,27
Citizens,2019.0,0.3155339805825243,Right-wing,206,27
Democratic Convergence of Catalonia,2016.0,0.3506493506493506,Right-wing,154,27
Citizens,2015.0,0.3937188816545385,Right-wing,2611,27
Citizens,2016.0,0.5163867267513315,Right-wing,4882,27
Popular Unity,2015.0,0.4136152656008252,Left-wing,1939,28
Spanish Socialist Workers’ Party,2016.0,0.0183823529411764,Left-wing,816,28
Democracy and Freedom,2015.0,0.0240770465489566,Right-wing,623,28
We can,2015.0,0.6978723404255319,Left-wing,1645,28
People's Party,2011.0,0.032258064516129,Right-wing,837,28
Spanish Socialist Workers’ Party,2008.0,0.5381750465549349,Left-wing,537,28
People's Party,2016.0,0.3762120232708468,Right-wing,1547,28
Convergence and Union,2011.0,0.3831417624521073,Other,783,28
Compromis,2019.0,0.4663536776212832,Left-wing,639,28
United Left,2011.0,0.4761904761904761,Left-wing,651,28
We can,2016.0,0.4776119402985074,Left-wing,134,28
People's Party,2015.0,0.436986301369863,Right-wing,730,28
Spanish Socialist Workers’ Party,2019.0,0.0247678018575851,Left-wing,646,28
United We Can,2016.0,0.0222222222222222,Left-wing,765,28
Spanish Socialist Workers’ Party,2015.0,0.3777777777777777,Left-wing,1395,28
In Common We Can,2015.0,0.644927536231884,Left-wing,276,28
People's Party,2008.0,0.4290375203915171,Right-wing,613,28
Spanish Socialist Workers’ Party,2011.0,0.4498381877022653,Left-wing,309,28
In Common We Can,2016.0,0.6221198156682027,Left-wing,217,28
We can,2019.0,0.1136363636363636,Left-wing,88,28
"Union, Progress and Democracy",2011.0,0.605,Other,200,28
Convergence and Union,2008.0,0.6060606060606061,Other,132,28
People's Party,2019.0,0.4677419354838709,Right-wing,62,28
United Left,2008.0,0.4848484848484848,Left-wing,33,28
Citizens,2016.0,0.0346320346320346,Right-wing,1848,28
Commitment-We can-It is time,2015.0,0.4705882352941176,Left-wing,2278,28
Citizens,2019.0,0.4975419909873003,Right-wing,4882,28
Citizens,2015.0,0.5250999555752999,Right-wing,2251,28
Democratic Convergence of Catalonia,2016.0,0.4919201520912547,Right-wing,2104,28
People's Party,2019.0,0.5220500595947557,Right-wing,839,29
Convergence and Union,2011.0,0.5511596180081856,Other,1466,29
Spanish Socialist Workers’ Party,2019.0,0.6439393939393939,Left-wing,660,29
People's Party,2011.0,0.1935047361299052,Right-wing,739,29
Spanish Socialist Workers’ Party,2011.0,0.500768049155146,Left-wing,651,29
Spanish Socialist Workers’ Party,2008.0,0.2156862745098039,Left-wing,102,29
We can,2019.0,0.8051094890510949,Left-wing,1370,29
We can,2016.0,0.7304625199362041,Left-wing,627,29
In Common We Can,2016.0,0.7942583732057417,Left-wing,627,29
Popular Unity,2015.0,0.5790094339622641,Left-wing,1696,29
United Left,2008.0,0.6400208986415883,Left-wing,1914,29
People's Party,2016.0,0.6375749500333111,Right-wing,1501,29
"Union, Progress and Democracy",2011.0,0.1296596434359805,Other,617,29
Compromis,2019.0,0.5435323383084577,Left-wing,804,29
Convergence and Union,2008.0,0.083028083028083,Other,819,29
Spanish Socialist Workers’ Party,2016.0,0.5801886792452831,Left-wing,212,29
Democracy and Freedom,2015.0,0.0815006468305304,Right-wing,773,29
We can,2015.0,0.7576243980738363,Left-wing,623,29
People's Party,2015.0,0.6666666666666666,Right-wing,42,29
United We Can,2016.0,0.0693374422187981,Left-wing,649,29
United Left,2011.0,0.7211895910780669,Left-wing,269,29
Spanish Socialist Workers’ Party,2015.0,0.7295081967213115,Left-wing,122,29
People's Party,2008.0,0.7202797202797203,Right-wing,143,29
In Common We Can,2015.0,0.7833333333333333,Left-wing,60,29
Citizens,2019.0,0.1055194805194805,Right-wing,1848,29
Democratic Convergence of Catalonia,2016.0,0.8082379862700229,Right-wing,2185,29
Commitment-We can-It is time,2015.0,0.6657350475125768,Left-wing,1789,29
Citizens,2016.0,0.7296511627906976,Right-wing,688,29
Citizens,2015.0,0.6398963730569949,Right-wing,1158,29
Convergence and Union,2011.0,0.845,Other,600,30
Spanish Socialist Workers’ Party,2008.0,0.121875,Left-wing,640,30
United Left,2008.0,0.0518867924528301,Left-wing,1484,30
Popular Unity,2015.0,0.0444444444444444,Left-wing,765,30
"Union, Progress and Democracy",2011.0,0.8089260808926081,Other,717,30
People's Party,2015.0,0.0520909757887013,Right-wing,1363,30
People's Party,2016.0,0.049408131755018,Right-wing,1943,30
Convergence and Union,2008.0,0.0657030223390276,Other,1522,30
People's Party,2019.0,0.0623841877702285,Right-wing,1619,30
We can,2019.0,0.9028642590286424,Left-wing,803,30
Spanish Socialist Workers’ Party,2019.0,0.1432506887052341,Left-wing,363,30
In Common We Can,2015.0,0.2161383285302593,Left-wing,694,30
Compromis,2019.0,0.028657616892911,Left-wing,663,30
Spanish Socialist Workers’ Party,2016.0,0.9020332717190388,Left-wing,541,30
We can,2016.0,0.1720430107526881,Left-wing,651,30
United Left,2011.0,0.2275362318840579,Left-wing,690,30
Democracy and Freedom,2015.0,0.0915492957746478,Right-wing,142,30
In Common We Can,2016.0,0.8915470494417863,Left-wing,627,30
People's Party,2008.0,0.162570888468809,Right-wing,529,30
Spanish Socialist Workers’ Party,2011.0,0.1084905660377358,Left-wing,212,30
People's Party,2011.0,0.0538116591928251,Right-wing,223,30
We can,2015.0,0.4181818181818181,Left-wing,55,30
Spanish Socialist Workers’ Party,2015.0,0.7578947368421053,Left-wing,95,30
United We Can,2016.0,0.1621621621621621,Left-wing,37,30
Citizens,2019.0,0.0790697674418604,Right-wing,430,30
Citizens,2015.0,0.0451934124856376,Right-wing,2611,30
Citizens,2016.0,0.0613060861839182,Right-wing,2251,30
Commitment-We can-It is time,2015.0,0.0848623853211009,Left-wing,872,30
Democratic Convergence of Catalonia,2016.0,0.9195488721804512,Right-wing,2660,30
United Left,2011.0,0.5426829268292683,Left-wing,820,31
People's Party,2015.0,0.5662337662337662,Right-wing,770,31
Spanish Socialist Workers’ Party,2016.0,0.4659090909090909,Left-wing,616,31
We can,2019.0,0.7883817427385892,Left-wing,241,31
People's Party,2008.0,0.4673295454545454,Right-wing,1408,31
Convergence and Union,2008.0,0.5200239091452481,Other,1673,31
People's Party,2016.0,0.4192546583850932,Right-wing,1932,31
Spanish Socialist Workers’ Party,2008.0,0.0110759493670886,Left-wing,632,31
United We Can,2016.0,0.00814332247557,Left-wing,614,31
"Union, Progress and Democracy",2011.0,0.5335994677312043,Other,1503,31
People's Party,2011.0,0.4491525423728814,Right-wing,708,31
Compromis,2019.0,0.4361326746647848,Left-wing,1417,31
Spanish Socialist Workers’ Party,2015.0,0.0052910052910052,Left-wing,567,31
People's Party,2019.0,0.0114649681528662,Right-wing,785,31
